definition_id,pinyin_id,definition_sn,definition_cn,definition_en,definition_img
3619,361,9,调整使合于一定标准,adjust; tune up,
3620,361,10,相合;正确;正常,right; correct; true; normal,
3621,361,11,搀和(多指液体),(usu. of liquid) mix; add; adulterate,
3622,361,12,平均分成两份,divide into halves,
3623,361,13,(～ㄦ,duìr,
3624,361,14,(～ㄦ,duìr,
3625,361,15,〈介词prep.〉用法基本上跟‘对于’相同,[usage similar to 对于 duìyú] with regard to; concerning; to,
3711,371,1,起,rise; grow; get up,
3712,371,2,从事某种活动,engage in certain activity,
3713,371,3,写作,write; compose,
3714,371,4,作品,writings; work,
3715,371,5,装,pretend; affect,
3716,371,6,当作;作为,regard as; take sb. or sth. for,
3717,371,7,发作,feel; have,
3721,372,1,作坊,workshop,
3811,381,1,能力;才干,gift; faculty; talent,
3812,381,2,"度量物质运动的一种物理量,一般解释为物质做功的能力。能的基本类型有势能、动能、热能、电能、磁能、光能、化学能和原子能等。一种能也可以转化成另一种能。能的单位和功的单位相同。","energy; physical quantity for measuring movement of matter; capacity of matter or radiation to do work, in the following inter-convertible categories:potential energy, kinetic energy, heat energy, electric energy, magnetic energy, light energy, chemical energy, atomic energy, etc. One form of energy can be transformed into another. Energy and work have identical units of measurement;",
3813,381,3,有能力的,capable,
3814,381,4,能够,can; be able to,
3911,391,1,[可汗](kèhán)古代鲜卑、突厥、回纥、蒙古等族最高统治者的称号。,"khan; title for the ruler of the Xianbei (Sienpi), Tujue (Turk), Uygur and Mongol people in ancient China",
3921,392,1,表示同意,approve,
3922,392,2,"表示许可或可能,跟‘可以’的意思相同(限于熟语或正反对举)","[indicating admission or possibility, same as 可以 kěyǐ in meaning, used in set or juxtaposed phrases] can; may",
3923,392,3,表示值得,worth (doing),
3924,392,4,〈书fml.〉大约,about,
3925,392,5,〈方dial.〉可着,go as far as possible,
3926,392,6,(病)好;痊愈(多见于早期白话,oft. In early vernacular,
3927,392,7,(Kě)姓。,a surname,
3928,392,8,"表示转折,意思跟‘可是’相同","[indicating a turn in tone, same as 可是 kěshì in meaning] but; yet; however",
3929,392,9,表示强调,so; such (emphasis),
3930,392,10,用在反问句里加强反问的语气,[in a rhetorical question for emphasis] ever; on earth,
3931,392,11,用在疑问句里加强疑问的语气,[in a question for emphasis],
3932,392,12,适合,fit; suit,
4011,401,1,〈介词prep.〉在,in; on; at,
4012,401,2,后缀,[postfix; suffix],
4013,401,3,姓。,a surname,
4111,411,1,"完成;成功(跟‘败’相对as opposed to‘defeat, failure'})",finish; succeed; accomplish,
4112,411,2,成全,help sb. achieve sth.,
4113,411,3,成为;变为,become; turn into,
4114,411,4,成果;成就,result; yield; achievement,
4115,411,5,生物生长到定形、成熟的阶段,maturing phase of a creature,
4116,411,6,已定的;定形的;现成的,established; finalized; existing,
4117,411,7,表示达到一个单位(强调数量多或时间长),reach a certain degree (in terms of considerable numbers or time),
4118,411,8,表示答应、许可,OK; all right,
4119,411,9,表示有能力,able; capable,
4120,411,10,(Chéng)姓。,a surname,
4121,411,11,(～ㄦ,chéngr,
4211,421,1,使用,use; employ; apply,
4212,421,2,费用,expense,
4213,421,3,用处,use,
4214,421,4,需要(多用于否定,usu. in the negative,
4215,421,5,吃、喝(含恭敬意,in polite speech,
4216,421,6,〈书fml.〉因此;因④(多用于书信,oft. in correspondence,
4311,431,1,姓。,a surname,
4321,432,1,从一个地点或时间移到另一个地点或时间;经过某个空间或时间,go through (space or time); pass; cross,
4322,432,2,从甲方转移到乙方,transfer,
4323,432,3,使经过(某种处理),undergo; go through; go over,
4324,432,4,用眼看或用脑子回忆,look at; view; call to mind; go over,
4325,432,5,超过(某个范围和限度),exceed; go beyond; overstep,
4326,432,6,〈书fml.〉探望;拜访,visit,
4327,432,7,〈方dial.〉去世,pass away; die,
4328,432,8,过失(跟‘功’相对as opposed to‘merit’}),demerit; fault; error; slip; lapse,
4329,432,9,"用在动词加‘得’的后面,表示胜过或通过的意思",[used after a verb plus 得] better than; deserve,
4330,432,10,〈方dial.〉传染,be contagious,
4411,441,1,(事物)改变原来位置或脱离静止状态(跟‘静’相对as opposed to‘still’}),move; stir; change the place or position of sth.,
4412,441,2,动作;行动,act; get moving,
4413,441,3,改变(事物)原来的位置或样子,change; alter; shift,
4414,441,4,使用;使起作用,use; make use of,
4415,441,5,触动(思想感情),touch (one's heart); arouse; provoke,
4416,441,6,感动,move; touch,
4417,441,7,〈方dial.〉吃;喝(多用于否定式,usu. in the negative,
4418,441,8,动不动;常常,easily; frequently; usually; tend to,
4511,451,1,接待别人的人(跟‘客、宾’相对as opposed to‘guest’ or ‘visitor’}),host,
4512,451,2,权力或财物的所有者,owner,
4513,451,3,旧社会中占有奴隶或雇用仆役的人(跟‘奴、仆’相对as opposed to‘slave’ or ‘servant’}),master,
4514,451,4,当事人,person or party concerned,
4515,451,5,基督教徒对上帝、伊斯兰教徒对真主的称呼。,(Christ.) God; Lord; (Islam) Allah,
4516,451,6,最重要的;最基本的,main; primary,
4517,451,7,负主要责任;主持,manage; direct; be in charge of,
4518,451,8,主张,advocate,
4519,451,9,预示(吉凶祸福、自然变化等),indicate; signify (one's fate or changes of nature),
4520,451,10,对事情的确定的见解,hold a definite view about sth.,
4521,451,11,从自身出发的,subjective,
4522,451,12,死人的牌位,memorial tablet of the deceased,
4523,451,13,(Zhǔ)姓。,a surname,
4611,461,1,表示由高处到低处,[indicating downward motion] down,
4612,461,2,"表示有空间,能容纳",indicating room or space,
4613,461,3,表示动作的完成或结果,[indicating completion or result of an action],
4614,461,4,位置在低处的,down,
4615,461,5,等次或品级低的,low in grade or class,
4616,461,6,次序或时间在后的,next; latter; late,
4617,461,7,向下面,downward,
4618,461,8,表示属于一定范围、情况、条件等,under (certain circumstances); within (a certain scope),
4619,461,9,表示当某个时间或时节,time; time of the year,
4620,461,10,"用在数目字后面,表示方面或方位",[used after a numeral to indicate direction or position],
4621,461,11,由高处到低处,descend; alight,
4622,461,12,(雨、雪等)降落,(of rain or snow) fall,
4623,461,13,发布;投递,issue; deliver; send,
4624,461,14,去;到(处所),go to,
4625,461,15,退场,exit; leave,
4626,461,16,放入,put in; cast,
4627,461,17,进行(棋类游艺或比赛),play (chess games),
4628,461,18,卸除;取下,unload; take away,
4629,461,19,做出(言论、判断等),make (remarks); draw (a conclusion),
4630,461,20,使用;开始使用,use; apply,
4631,461,21,(动物)生产,(of animals) give birth to; lay,
4632,461,22,攻陷,capture; take,
4633,461,23,退让,give in; yield,
4634,461,24,到规定时间结束日常工作或学习等,finish work or study in fixed time,
4635,461,25,低于;少于,less than; lower than,
4636,461,26,(～ㄦ,xiàr,
4637,461,27,(～ㄦ,xiàr,
4711,471,1,〈连词conj.〉(不连接名词,not used to connect nouns,
4712,471,2,〈连词conj.〉有‘到’的意思,[used to indicate change from one state to another],
4713,471,3,把表示时间或方式的成分连接到动词上面,[used to connect an adverbial phrase of time or manner with a verb],
4714,471,4,"插在主语谓语中间,有‘如果’的意思",[inserted between subject and predicate to indicate a condition],
4811,481,1,"时间的单位,公历1年是地球绕太阳一周的时间,平年365日,闰年366日,每4年有1个闰年","year; according to the Gregorian calendar, a year equals the time the earth takes to move a full cycle around the sun, and there are 365 days in a common year and 366 days in a leap year, which occurs once in every four years",
4812,481,2,每年的,yearly; annual,
4813,481,3,岁数,age,
4814,481,4,一生中按年龄划分的阶段,age; stage in one's life,
4815,481,5,时期;时代,age; times,
4816,481,6,一年中庄稼的收成,harvest of the year,
4817,481,7,年节,festival; New Year,
4818,481,8,有关年节的(用品,of articles,
4819,481,9,科举时代同年登科的关系,relationship between those who passed the imperial examinations in the same year,
4820,481,10,(Nián)姓。,a surname,
4911,491,1,使整体事物变成几部分或使联在一起的事物离开(跟‘合’相对as opposed to‘join’ or ‘combine’}),divide; separate; split; divide an entirety into several parts,
4912,491,2,分配,assign; distribute; allot,
4913,491,3,辨别,tell; distinguish; differentiate,
4914,491,4,分支;部分,branch (of organization); part,
4915,491,5,分数,fraction,
4916,491,6,表示分数,express fractions and percentages,
4917,491,7,(某些计量单位的)10分之1,one-10th of (certain units of measurement),
4918,491,8,计量单位名称。,name of unit of measurement,
4919,491,9,〈方dial.〉指钞票或十元的人民币,bank note; 10-yuan note,
4921,492,1,成分,component; element,
4922,492,2,职责、权利等的限度,limit of one's right or obligation,
4923,492,3,情分;情谊,affection; friendly feeling,
4924,492,4,同same as‘份’,fèn,
4925,492,5,〈书fml.〉料想,expect; think; know,
5011,501,1,"用在动词后面,表示可能",[used after certain verbs to indicate possibility],
5012,501,2,"用在动词和补语中间,表示可能",[used between a verb and its complement to indicate possibility],
5013,501,3,"用在动词或形容词后面,连接表示结果或程度的补语",[used after a verb or an adjective to introduce a complement of result or degree],
5014,501,4,"用在动词后面,表示动作已经完成(多见于早期白话",oft. found in early vernacular,
5021,502,1,需要,need; require; take,
5022,502,2,表示意志上或事实上的必要,must; have to; need of will or reality,
5023,502,3,表示揣测的必然,will; be sure to,
5024,502,4,〈方dial.〉舒服;满意,comfortable; cozy; contented,
5031,503,1,得到(跟‘失’相对as opposed to‘lose’}),get; obtain; gain; win,
5032,503,2,演算产生结果,(of a calculation) equal; make; result in,
5033,503,3,适合,fit; proper,
5034,503,4,〈书fml.〉得意,satisfied; complacent,
5035,503,5,完成,be finished; be done; be ready,
5036,503,6,"用于结束谈话的时候,表示同意或禁止",[used in ending a statement to indicate agreement or prohibition],
5037,503,7,"用于情况不如人意的时候,表示无可奈何",[used in a bad situation indicating helplessness],
5038,503,8,"用在别的动词前,表示许可(多见于法令和公文)","[used before other verbs to express permission, usu. in documents and stipulations]",
5039,503,9,"〈方dial.〉用在别的动词前,表示可能这样(多用于否定式)","[used before other verbs indicating probability, usu. in the negative]",
5111,511,1,"用在某些名词后面,表示属于那一类人",[used after certain nouns to indicate a specific group of people],
5112,511,2,"〈方dial.〉用在男人的名字或排行后面,指他的妻",[used after a man's name or designation of order of seniority to indicate his wife],
5121,512,1,"同same as‘价’(·jie),如‘整天家、成年家’。",e.g. all day long; all year round,
5131,513,1,家庭;人家,family; household,
5132,513,2,家庭的住所,home,
5133,513,3,借指部队或机关中某个成员工作的处所,work place for a certain member in an army unit or a government office,
5134,513,4,经营某种行业的人家或具有某种身份的人,person or family engaged in a certain trade,
5135,513,5,掌握某种专门学识或从事某种专门活动的人,specialist; person who has a certain special knowledge or is engaged in certain special business,
5136,513,6,学术流派,school; school of thought,
5137,513,7,指相对各方中的一方,one side; one party,
5138,513,8,〈谦辞hum.〉用于对别人称自己的辈分高或年纪大的亲属,[used when speaking of relatives older than oneself] I; my,
5139,513,9,饲养的(跟‘野’相对as opposed to‘wild’}),domestic,
5140,513,10,〈方dial.〉饲养后驯服,domesticated,
5141,513,11,〈量词classifier〉用来计算家庭或企业,[for families and business establishments],
5142,513,12,(Jiā)姓。,a surname,
